iter	Passed	Remaining
1259	21670	115919
1260	21688	115908
1261	21707	115898
1262	21722	115870
1263	21740	115856
1264	21758	115843
1265	21773	115818
1266	21791	115800
1267	21808	115782
1268	21823	115753
1269	21840	115735
1270	21857	115718
1271	21871	115686
1272	21889	115671
1273	21905	115649
1274	21920	115621
1275	21938	115607
1276	21953	115578
1277	21969	115553
1278	21984	115524
1279	22000	115500
1280	22017	115484
1281	22040	115495
1282	22058	115483
1283	22074	115461
1284	22094	115458
1285	22110	115437
1286	22128	115420
1287	22147	115417
1288	22165	115402
1289	22180	115375
1290	22197	115353
1291	22216	115345
1292	22237	115346
1293	22252	115323
1294	22270	115306
1295	22286	115285
1296	22303	115268
1297	22322	115256
1298	22337	115230
1299	22354	115212
1300	22371	115193
1301	22387	115169
1302	22406	115160
1303	22424	115149
1304	22441	115128
1305	22458	115111
1306	22473	115082
1307	22488	115055
1308	22503	115025
1309	22517	114994
1310	22532	114965
1311	22546	114930
1312	22564	114918
1313	22581	114900
1314	22598	114884
1315	22614	114860
1316	22632	114848
1317	22648	114823
1318	22664	114800
1319	22681	114780
1320	22697	114759
1321	22713	114736
1322	22730	114719
1323	22748	114702
1324	22765	114685
1325	22782	114669
1326	22801	114658
1327	22819	114644
1328	22836	114629
1329	22853	114609
1330	22868	114584
1331	22884	114559
1332	22900	114535
1333	22918	114523
1334	22935	114505
1335	22953	114492
1336	22972	114483
1337	22990	114471
1338	23006	114446
1339	23023	114430
1340	23040	114414
1341	23057	114395
1342	23074	114373
1343	23089	114349
1344	23107	114334
1345	23123	114312
1346	23138	114285
1347	23154	114261
1348	23171	114242
1349	23188	114224
1350	23204	114203
1351	23222	114189
1352	23238	114168
1353	23256	114152
1354	23272	114128
1355	23288	114108
1356	23305	114087
1357	23321	114063
1358	23340	114057
1359	23360	114054
1360	23378	114041
1361	23395	114024
1362	23411	114000
1363	23429	113987
1364	23446	113970
1365	23460	113938
1366	23478	113921
1367	23495	113905
1368	23510	113878
1369	23524	113845
1370	23539	113817
1371	23556	113798
1372	23573	113781
1373	23592	113771
1374	23609	113756
1375	23626	113737
1376	23646	113731
1377	23662	113710
1378	23677	113681
1379	23693	113659
1380	23708	113630
1381	23724	113609
1382	23742	113597
1383	23759	113576
1384	23775	113558
1385	23794	113549
1386	23812	113533
1387	23829	113518
1388	23846	113498
1389	23861	113471
1390	23878	113454
1391	23894	113432
1392	23912	113417
1393	23931	113410
1394	23947	113386
1395	23964	113369
1396	23982	113352
1397	23998	113333
1398	24016	113318
1399	24034	113304
1400	24050	113281
1401	24069	113273
1402	24085	113251
1403	24100	113225
1404	24115	113195
1405	24131	113174
1406	24148	113154
1407	24167	113148
1408	24184	113131
1409	24203	113123
1410	24219	113100
1411	24238	113087
1412	24253	113064
1413	24269	113041
1414	24286	113022
1415	24301	112994
1416	24315	112965
1417	24332	112946
1418	24350	112930
1419	24368	112919
1420	24385	112901
1421	24403	112887
1422	24420	112869
1423	24439	112860
1424	24457	112848
1425	24472	112821
1426	24487	112795
1427	24503	112771
1428	24521	112758
1429	24536	112731
1430	24553	112714
1431	24570	112696
1432	24588	112681
1433	24604	112660
1434	24618	112628
1435	24632	112597
1436	24647	112569
1437	24661	112538
1438	24677	112515
1439	24690	112479
1440	24707	112462
1441	24724	112441
1442	24738	112410
1443	24753	112385
1444	24771	112373
1445	24789	112360
1446	24806	112339
1447	24823	112322
1448	24840	112305
1449	24854	112274
1450	24869	112246
1451	24884	112221
1452	24899	112194
1453	24916	112174
1454	24935	112165
1455	24954	112156
1456	24969	112129
1457	24986	112113
1458	25001	112088
1459	25040	112166
1460	25061	112168
1461	25080	112159
1462	25096	112135
1463	25111	112108
1464	25125	112077
1465	25139	112048
1466	25154	112018
1467	25169	111993
1468	25185	111972
1469	25201	111949
1470	25217	111927
1471	25232	111901
1472	25248	111879
1473	25265	111860
1474	25281	111840
1475	25299	111824
1476	25315	111803
1477	25331	111781
1478	25345	111747
1479	25359	111720
1480	25373	111689
1481	25390	111671
1482	25407	111651
1483	25422	111626
1484	25438	111602
1485	25456	111591
1486	25471	111564
1487	25485	111531
1488	25501	111512
1489	25518	111492
1490	25536	111481
1491	25552	111457
1492	25568	111436
1493	25586	111421
1494	25604	111411
1495	25621	111393
1496	25639	111379
1497	25654	111352
1498	25671	111334
1499	25687	111310
1500	25704	111295
1501	25718	111265
1502	25732	111232
1503	25747	111208
1504	25763	111183
1505	25779	111164
1506	25798	111155
1507	25817	111145
1508	25835	111132
1509	25853	111120
1510	25871	111105
1511	25889	111093
1512	25909	111088
1513	25926	111070
1514	25942	111049
1515	25959	111030
1516	25978	111019
1517	25997	111013
1518	26013	110989
1519	26029	110967
1520	26044	110940
1521	26059	110916
1522	26074	110890
1523	26090	110868
1524	26107	110849
1525	26123	110827
1526	26142	110819
1527	26160	110804
1528	26176	110783
1529	26192	110763
1530	26208	110741
1531	26224	110718
1532	26241	110700
1533	26257	110677
1534	26272	110651
1535	26287	110624
1536	26306	110615
1537	26322	110596
1538	26340	110580
1539	26356	110559
1540	26371	110535
1541	26390	110526
1542	26408	110512
1543	26426	110497
1544	26441	110470
1545	26459	110457
1546	26476	110443
1547	26492	110420
1548	26510	110407
1549	26526	110382
1550	26544	110371
1551	26559	110346
